"promt","id"
"photo of misrori person  inspired by  Amedee Ozenfant, Vittorio Matteo Corcos, Andrey Remnev, Frank Holl, Dmitry Kustanovich slight smile, undeveloped, character concepts, by andrei riabovitchev, Caspar David Friedrich, turbulent sea, warm colors, cutest bored girl, manga style","284"
"photo of misrori person  inspired by  Jim Lee, Hendrick Cornelisz Vroom, Carl Barks, Jerry Siegel, Louis Comfort Tiffany, John Berkey, Robert Rauschenberg intricate details, ceremonial symbols, hyperealistic, Matte painting, ancient indonesia, beautiful painting, forest kodak skeleton, the providence, hyperpigmentation","285"
"photo of misrori person  inspired by  David Ligare, Ambrosius Bosschaert, Anne Stokes, Thomas Cole the library of gems, broken mask, oni compound artwork, mindar mumford. helmet, cracked ice, wooden floor, turbulent sea, rendering by octane, shafts of lighting, photography, crepuscular ray, soft lighting, highly detailed","286"
"photo of misrori person  inspired by  Alexis Gritchenko, Ethan Van Sciver, Jean Metzinger, Gwenda Morgan, Joe Webb, Ohara Koson hyperrealistic, award - winning photo, warm colors, wizard greg overlord, path tracing, temple in ruines, convoluted spaces, natural light","287"
"photo of misrori person  inspired by  Anne Rothenstein, Andrea Kowch, Mark Ryden, Ewald Rübsamen, Michael Carson, Robert Williams, Carl Gustav Carus, Daniel Merriam hyper photorealistic, hyper realism, earth architecture, rendered in Enscape, Deviant-art, Omnious intricate, mouth closed, high detail, glitch art, hamburger meat, realistic painting, oni compound artwork, Stanley Artgerm Lau, ancient scroll diagram","288"
"photo of misrori person  inspired by  Shinji Aramaki, Robert Antoine Pinchon, Eduardo Kobra, Alessandro Gottardo, Peter Andrew Jones, Rafał Olbiński atmospheric, delightful, Breath of The Wild, sharp focus, side profile, global illumination, 0 brainsucker render, walking on the starlight, ceremonial symbols, long light gold hair, intricate giygas render, Whimsical Art, slight smile, clothing concept, fatty tissue","289"
"photo of misrori person  inspired by  Barry McGee, Ben Shahn, Glenn Fabry, Boris Grigoriev, David Finch greg beeple, splashes of red, radiant light, paint flecks, oilpainting, rei kawakubo, serious eyes, ancient indonesia, glowing eyes, realistic, artstation, Deviant-art, matte painting, mid century modern","290"
"portrai photo of misrori person inspired by  Peter Zumthor, Gabriel Dawe, Michael Sowa generative design, by andrei riabovitchev, glass mezzanine level, solarpunk in deviantart, artstation trending, Errolson Hugh, Vincent Callebaut, studio ghibli, concrete table, paint flecks, Kentaro Miura, closed visor, artstation —ar 16:9, black and bronze paper, monster character","291"
"photo of misrori person  inspired by  Constant Permeke, Jamini Roy, Hein Gorny, Alberto Vargas, Ernst Fuchs, Slim Aarons generative design, external organ systems, Caspar David Friedrich, artstation —ar 16:9, pestilence, directions, Tom Bagshaw, from octane mask, studio quality, global illumination","292"
"portrai photo of misrori person inspired by  Ronald Balfour, Alfred Kubin, Karel Appel, Richard Eurich, Jacek Yerka, Max Beckmann golden ratio, d & d wallpaper, hyper detailed, glitch android, serene landscape, smooth render, intricate giygas render, Mucha Klimt","293"
"portrai photo of misrori person inspired by  Peter Max, Robert Childress, Constantin Brancusi, William-Adolphe Bouguereau, Lovis Corinth complex 3 d render, Junji Murakami, style by eddie mendoza, anatomically correct, Garden+factory, 3 5 mm camera, 3d Character, symmetrical face, extremely high detail","294"
"photo of misrori person  inspired by  Ellen Gallagher, Al Feldstein, Alfred Munnings, Ed Mell, Alberto Sughi, David Choe, Tomasz Alen Kopera, Alberto Burri karol cinematic, natural soft rim light, pestilence, rim lightingDeviant-art, cozy living room, Nausicaa Ghibli, background mountains, albino eyes, cannon cinematic, Yohji Yamamoto, interior architecture, hyper photorealistic, studio ghibli, typography","295"
"portrai photo of misrori person inspired by  Vhils, John Harris, László Moholy-Nagy, Steve Dillon, Bart Sears, Alberto Burri, Alexei Harlamoff, Amédée Guillemin breathtaking, mindar mumford. helmet, photo - realistic, portrait close up, dreamy ultra wide shot, realistic skin texture, glitchcore, new classic","296"
"photo of misrori person  inspired by  Ron Walotsky, Noah Bradley, Chen Zhen, Ben Shahn, Boris Grigoriev, Lawren Harris, Mary Anning smooth landscape, graphic design, with rays of sunshine, hyper photorealistic, high detail, realistic, in full frame, oversharpened","297"
"photo of misrori person  inspired by  Aaron Siskind, J.M.W. Turner, Archibald Thorburn, Alberto Sughi, Henry Moret, Angela Barrett, Roberto Parada hyper realism --uplight, cracked ice, realistic skin texture, clean environment, cinematic lighting, black fishnet wear, 8 k realistic, Fashion photo shoot, tree house in the forest, unreal engine --ar 16:9, space mumford. gems, yohji yamamoto, octane blood 8 realism","298"
"portrai photo of misrori person inspired by  Mark Seliger, Bob Ross, Alphonse Osbert, Herbert List translucent skin, 3d printed canopy, scientific, android jones, hiperealistic, dreamy ultra wide shot, by MC Escher, sharp Artem Demura","299"
"photo of misrori person  inspired by  Frank Gehry, Anders Zorn, Ray Caesar, Alex Horley, Peter De Seve, Russell Ayto character concept, hyper render, cinematic composition, Tomas Honz, mindar mumford. helmet, ar 2:3 --uplight, art by artgerm, guages in ears, Stanley Artgerm Lau, by MC Escher, bright and colorful, Fashion photo shoot","300"
"photo of misrori person  inspired by  Conrad Roset, Giorgio De Chirico, Austin Osman Spare, Yuri Ivanovich Pimenov, Karl Schmidt-Rottluff, Bob Eggleton, Lori Earley glowing eyes, glitch art, symmetrical eyes, clean environment, hyper render, external organ systems, beautiful painting, iridescent accents, pen and ink, with aqua water, award winning, designed by Aesop","301"
"photo of misrori person  inspired by  Arthur Adams, Henri Rousseau, Shaddy Safadi oversharpened, beautiful views, hq artwork, octane blood 8 realism, epic composition, masterpiece, kodak close, compound eye of insect","302"
"portrai photo of misrori person inspired by  Fairfield Porter, Paul Lehr, Tadao Ando, Frank Frazetta, Cicely Mary Barker, Edwin Deakin, Frida Kahlo, Chiharu Shiota guages in ears, dramatic light, in the style of artgerm, eating space, ultra - detailed, typography annotations, Daniel Merriam, Concept Art","303"
"portrai photo of misrori person inspired by  Albert Lynch, Dustin Nguyen, Ben Aronson, Bo Bartlett, Jun Kaneko, Yoshiyuki Tomino, Joao Ruas final character, very inspirational, Caspar David Friedrich, cannon cinematic, wizard robot, trending in artstation, techwear fashion, organic dress, tooth robot, key portrait realism, hamburger meat, pestilence, Tomas Honz","304"
"photo of misrori person  inspired by  Hasui Kawase, Alfred Augustus Glendening, Takashi Murakami, Lori Earley multiple eyes, Character Design, cinematic composition, foam bubble translucent, crepuscular ray, interior design, by james mccarthy, the eye of the storm, ultra realistic, oni compound artwork, guages in ears, chic strapless dress, 4 fantasy artwork, of character","305"
"portrai photo of misrori person inspired by  Agostino Arrivabene, Arshile Gorky, Bo Chen, Agnes Lawrence Pelton, Amedeo Modigliani, Bill Sienkiewicz, Billy Childish Tom Bagshaw, multiple eyes, sharp Artem Demura, Mucha Klimt, shot in the photo studio, swirling scarlet cloth, aurora borialis, closed visor, serene landscape, Noah Bradley, beautiful art landscape","306"
"portrai photo of misrori person inspired by  Ayami Kojima, Raymond Duchamp-Villon, Bruno Munari of sparking 8 abstract, natural light, ancient indonesia, vibrant high contrast, high contrast, greg beeple, award - winning photo, cinematic atmosphere, volumetric lighting, Sci Fi Art, pen and ink, Arte Cyberpunk, hyperrealism, hypermaximalist","307"
"portrai photo of misrori person inspired by  Michael Carson, Georg Karl Pfahler, David Finch, George Inness, Daniel Garber, Heinrich Kley, Vincent Di Fate, Lyubov Popova 4 fantasy artwork, glass mezzanine level, cellular deterioration, vibrant high contrast, throne and altar, glamorous pose, atmospheric, colour bloom drone tech, trending in artstation, sharp focus, high poly model, ancient indonesia, hypermaximalist, wizard greg overlord","308"
"photo of misrori person  inspired by  Egon Schiele, Cindy Sherman, Philippe Parreno, Martin Kippenberger shot in the photo studio, photoshopped, ultra wide angle, Sou Fujimoto, typography, karol cinematic, obi wan kenobi, facing camera, infographic, Armageddon, Doug Chiang","309"
"photo of misrori person  inspired by  Gareth Pugh, Anna Ancher, Piet Mondrian, Kati Horna, William Henry Hunt, Cassius Marcellus Coolidge, Joseph Ducreux guages in ears, exoskeleton, blue on red, unity engine, glitch art, schematics, jon foster, multiple eyes, Junji Murakami, monster character, Phuoc Quan, excellent composition","310"
"portrai photo of misrori person inspired by  Maria Sibylla Merian, Ewald Rübsamen, David Aja, Lois van Baarle, Alphonse Mucha, Bernie Wrightson, Tim Hildebrandt realistic eyes, breathtaking, very inspirational, piercing green eyes, jon foster, final character, monster character, turbulent sea, by james gurney, frostbite 3 engine","311"
"photo of misrori person  inspired by  Conrad Roset, Jacob van Ruisdael, Albert Goodwin, Hendrick Cornelisz Vroom, Bill Gekas, William Blake, Emil Nolde streaks of light, tomasz alen kopera, smooth landscape, 4K symmetrical portrait, wide angle, by tooth wu, pen and ink, yohji yamamoto, trending in artstation, Matte painting, large window, anatomically correct, guages in ears, generative design, body portrait","312"
"photo of misrori person  inspired by  Anton Mauve, Jean Giraud, Rumiko Takahashi, Olivier Bonhomme, Viviane Sassen, Lucy Madox Brown, Alex Alemany 68 year old man, mucosae membrane, forest druid, by james mccarthy, cinematic composition, android jones, Daniel Merriam, full body illustration, cinematic atmosphere, d & d concept art, moleksandra shchaslyva, Phuoc Quan","313"
"photo of misrori person  inspired by  Barthel Bruyn the Younger, James Tissot, Gianluca Foli warm colors, Concept Art, key portrait realism, matte painting, pincushion lens effect., 8k resolution, high coherence, ultra - detailed, chic strapless dress, hardware parts, volcanic landscape, highly saturated colors, simplistic","314"
"photo of misrori person  inspired by  Dave Gibbons, Kengo Kuma, Paul Gauguin male druid, cinematic epic, turbulent sea, Phuoc Quan, photorealistic, solarpunk in deviantart, cavelike interiors, black scarf, of very up, Hans Zatzka, sharp Artem Demura, serene landscape, oversharpened, wimmelbilder","315"
"portrai photo of misrori person inspired by  Raphael, Barkley L. Hendricks, Bernard Aubertin, Anish Kapoor dramatic lighting, character illustration, anatomical, Jayison Devadas, portrait close up, A detailed infographic, pincushion lens effect., thoughtful, artstation trending, artstation hq","316"
"photo of misrori person  inspired by  Elizabeth Shippen Green, Louise Dahl-Wolfe, Quint Buchholz red cosplay headwear, kitchen and living room, Sharandula, octane blood 8 realism, body portrait, hyper render, radiant eyes, rendered in unreal 5, Omnious intricate, Arte Robot, pincushion lens effect., monster character, black scarf, lots of windows","317"
"portrai photo of misrori person inspired by  Berthe Morisot, Go Nagai, Karol Bak, Julie Mehretu, Bruno Munari, Lynda Benglis photoshopped, Character design, marginalia --ar 9:16, accents providence, gold on white, Yohji Yamamoto, space mumford. gems, sharp focus, rendered in vray, marco feeling, external organ systems, of character, Sci Fi Art, marginalia","318"
"photo of misrori person  inspired by  Ernst Haas, Anton Domenico Gabbiani, Julie Blackmon, David Wiesner exploration, intricate line drawings, maison de verre, hyperpigmentation, hyperrealistic, unreal engine --ar 16:9, hyperealistic, convoluted spaces, bright and colorful, glass mezzanine level","319"
"photo of misrori person  inspired by  Ryohei Hase, Robert Irwin, Edouard Manet, Heinrich Lefler, John Salminen, Alberto Sughi lens flares effects, from octane mask, tarot card, turbulent sea, iridescent accents, glowing ruins, letter ""A"", cutest bored girl, glitch android, and CloverWorks, foam bubble translucent","320"
"photo of misrori person  inspired by  Hilma AF Klint, Ai Weiwei, Gustave Doré, Gifford Beal, Louis Janmot, Alex Andreev matte painting, Kentaro Miura, by james gurney, 3d Character, ultrasharp, shafts of lighting, breathtaking landscape, 16K resolution, cozy living room","321"
"photo of misrori person  inspired by  Zdzisław Beksiński, Qing Han, Chuck Close, Joao Ruas, George French Angas, Roberto Matta, Gustaf Tenggren, Nick Knight brush effect, technological rings, new classic, hyper render, glamorous pose, art by artgerm, d & d concept art, cinematic composition, pale skin and dark eyes, soft colors, colour bloom drone tech, overdetailed art","322"
"portrai photo of misrori person inspired by  Casey Weldon, Pierre-Auguste Renoir, Bryan Hitch, Franz Xaver Winterhalter, Paul Cézanne, Alfred Stevens, Kehinde Wiley, John Lavery very inspirational, Victo Ngai, hypermaximalist, tree house in the forest, werable tech, graphic design, final character, vibrant colors, compound eye of insect, Game of Thrones","323"
"photo of misrori person  inspired by  Al Williamson, Vincent Di Fate, Shepard Fairey, Koson Ohara, Eric Zener, Coby Whitmore, Richard Deacon, Clyde Caldwell pen and ink, oni compound artwork, unreal engine --ar 16:9, highly detailed, hamburger meat, Ivan Aivazovsky, Tall factory, breathtaking landscape, werable tech, cinematic light, Game of Thrones, piercing green eyes, craig mullins","324"
"photo of misrori person  inspired by  Joel Meyerowitz, Guillermo del Toro, Jean-Léon Gérôme, Max Dupain, Lucy Madox Brown, Paul Klee, Maxfield Parrish Ivan Aivazovsky, of character, 8k --ar 3:1, in full frame, Yohji Yamamoto, of sparking 8 abstract, Victo Ngai, facial muscles","325"
"photo of misrori person  inspired by  Hieronymus Bosch, Andreas Gursky, Wes Anderson, Ben Goossens piercing green eyes, Game of Thrones, Typography letter A, of character, matte painting, forest druid, 3 5 mm film photography, inside karol very epcot, ultra wide shot, subsurface scattering, cutest bored girl, marginalia --ar 9:16, five fingers","326"
"photo of misrori person  inspired by  Giovanni Battista Venanzi, Adam Martinakis, Shaun Tan, Eyvind Earle, Franz Xaver Winterhalter, Frank Xavier Leyendecker, Artemisia Gentileschi, John French Sloan sharp focus, highly station, peter mohrbacher, temple in ruines, cinematic light, new media design, thoughtful, serene landscape, turbulent sea, hyper-realistic, tall building, wide angle, key portrait realism, hyper realism --uplight","327"
"photo of misrori person  inspired by  Rufino Tamayo, George Ault, Albert Tucker, Bo Chen, Jack Butler Yeats, Rob Gonsalves, Sven Nordqvist, John Totleben artstation, 3d printed canopy, Junji Murakami, zdzisław art, intricate detail, Ilya Kuvshinov, bright and colorful, crepuscular ray, in full frame, looking away, slight smile, 4k real-time graphics, glitchcore","328"
"photo of misrori person  inspired by  Richard Eurich, Emil Nolde, Andre Norton global illumination, intricate details, red cosplay headwear, hard surface, depth of field, Maciej Kuciara, hiperealistic, au naturel, kannon glitchcore, chic strapless dress, sharp Artem Demura, Hiroshi Yoshida","329"
"photo of misrori person  inspired by  Albert Lynch, David Lynch, Ferdinand Hodler, Thomas Moran, Ary Scheffer, Anne Sudworth, Liu Ye ancient indonesia, foam bubble translucent, beautiful bright colors, style by eddie mendoza, Armageddon, sitting on bed, high ceiling, studio ghibli, wimmelbilder, digital painting","330"
"photo of misrori person  inspired by  Ben Aronson, Charles Blackman, Akos Major, Albert Benois, Arthur Stanley Wilkinson, Klaus Wittmann, Alexandre-Évariste Fragonard, Zaha Hadid smooth landscape, artstation —ar 16:9, iridescent accents, rendered in Enscape, beautiful art landscape, schematics, Arte Cyberpunk, extremely detailed, seamless pattern","331"
"portrai photo of misrori person inspired by  Liubov Sergeevna Popova, Émile Gallé, Bill Sienkiewicz, Anna Razumovskaya tribal panther make up, the eye of the storm, werable tech, Junji Murakami, seamless pattern, sharp Artem Demura, letter ""A"", zdzisław art, octane blood 8 realism, elena of avalor, hyperrealistic","332"
"photo of misrori person  inspired by  Serge Marshennikov, Alessandro Allori, Desmond Morris, Arthur Wardle infographic, astonishing, james jean, human scales, precise correct anatomy, being lit by fireflames, style by eddie mendoza, blood octane glitchcore, background mountains","333"
"photo of misrori person  inspired by  Barry McGee, Erin Hanson, Alberto Biasi, Heinrich Kley, Hiroshi Yoshida, Fernand Khnopff very oni spell, portait image, volumetric lighting, with aqua water, anatomically correct, Noah Bradley, key realism, the library of gems","334"
"photo of misrori person  inspired by  Les Edwards, Guido Crepax, Ben Shahn, Matthias Grünewald earth architecture, mini tornado stickers, colour bloom drone tech, clothing design, volumetric lighting, James Paick, hyperdetailed, ideal human, facing camera, final character, path traced, soft colors, dramatic light, glowing ruins, interior design","335"
"portrai photo of misrori person inspired by  Louis Janmot, Lucian Freud, Herbert List, Gwen John, Haroon Mirza, Jeff Easley, Robert Rauschenberg, Agnes Lawrence Pelton mindar mumford. helmet, love and mercy, final character, unreal engine —ar 16:9, award winning photo, smooth landscape, Greg Rutkowski, artstation —ar 16:9, cinematic composition, albedo from overlord, wizard greg overlord, studio ghibli, rim lightingDeviant-art, octane rendered","336"
"photo of misrori person  inspired by  Remedios Varo, Go Nagai, Yaacov Agam, Johannes Vermeer, John Duncan, Albert Robida, Jean-Honoré Fragonard, Fernand Khnopff dynamic pose, realistic, Maciej Kuciara, masterpiece, hyper-realistic, forest druid, interior design, portrait close up, gold on white, portra spell, external organ systems, attractive","337"
"photo of misrori person  inspired by  Milton Glaser, Giorgio De Chirico, Helen Frankenthaler, Brian Stelfreeze, Rockwell Kent, Greg Girard, Taiyō Matsumoto, Jean-François Millet infographic, artstation —ar 16:9, interior design, 0 brainsucker render, natural soft rim light, photo-realistic, Caspar David Friedrich, vibrant colors, fantasy character","338"
"photo of misrori person  inspired by  Milton Avery, Go Nagai, Otto Marseus van Schrieck, Juergen Teller, Yves Klein cottagecore!!, wooden floor, path tracing, tomasz alen kopera, simplistic, 8 k post - production, subsurface scattering, cutest bored girl","339"
"portrai photo of misrori person inspired by  Peter Bagge, Maxfield Parrish, Berend Strik, Mickalene Thomas, Peter Milligan golden hour, mini tornado stickers, Ivan Aivazovsky, space mumford. gems, realistic painting, cracked ice, --stylize 5000 --ar 1:2, rendered in octane, beautiful painting, realistic skin texture","340"
"portrai photo of misrori person inspired by  Frank Lloyd Wright, Phil Noto, Walter Crane, Francisco Martín, Jake Parker, Jon Whitcomb, Jules Bastien-Lepage, William Blake cracked ice, movie concept art, on black canvas, very inspirational, intricate complexity, path traced, golden ratio, art by artgerm, pestilence, marco feeling, complex 3 d render, Tomas Honz, dramatic light, by james gurney","341"
"portrai photo of misrori person inspired by  Charles Blackman, Ewald Rübsamen, Charles E. Burchfield, Louise Dahl-Wolfe, Arturo Souto, Chen Zhen high resolution, Noah Bradley, Nausicaa Ghibli, Maciej Kuciara, sharp Artem Demura, volcanic landscape, Krzysztof Maziarz, Jackson Pollock","342"
"photo of misrori person  inspired by  Loretta Lux, Jake Parker, George Inness, Yasushi Nirasawa, Gerhard Richter hyper-realistic, ultra wide angle, hyper detailed, volumetric light, intricate detail, five fingers, by james gurney, golden hour, warm colors, tropical sea background","343"
"portrai photo of misrori person inspired by  Tyler Edlin, Lee Quinones, Jean Marc Nattier, El Greco by james gurney, intricate details, trending on artstation, by andrei riabovitchev, 8k resolution, mouth closed, photoshopped, raphael lacoste, Concept Art","344"
"portrai photo of misrori person inspired by  Kawanabe Kyōsai, Clara Miller Burd, Albrecht Durer, Jasper Johns, Adrian Paul Allinson, Carl Larsson, Anton Domenico Gabbiani zdzisław art, cyberpunk setting, of character, hyper realism, 8k resolution, tall building, chic strapless dress, eating space, greg beeple, photo-realistic","345"
"photo of misrori person  inspired by  Alan Moore, Jeff Simpson, Ambrosius Bosschaert, Giotto Di Bondone, Sandy Skoglund, Jillian Tamaki, David Teniers the Younger external organ systems, hyper-realistic, Jayison Devadas, hyper - realistic, thoughtful, android jones, undeveloped, cyberpunk setting, paint flecks, background, award winning photo","346"
"portrai photo of misrori person inspired by  Art Frahm, Egon Schiele, Cory Loftis, Daniel Merriam, Eric Wallis futurescape, illustration, cinematic composition, rendered in octane, moleksandra shchaslyva, artstation —ar 16:9, modern art, alien monster, rim lightingDeviant-art, hyper realism, 3 5 mm film photography","347"
"portrai photo of misrori person inspired by  Jasmine Becket-Griffith, Arthur Hughes, Tyler West, Tom Lovell, Alessandro Allori Tomas Honz, movie concept art, Vincent Callebaut, mid century modern, cyber punk -, glitch art, the library of gems, hyperrealism, graphic design, foam bubble translucent, John J. Park, dreamy ultra wide shot","348"
"photo of misrori person  inspired by  Alfred Munnings, Thomas Gainsborough, Edmund Dulac modern art, black scarf, symmetrical eyes, side profile, key portrait realism, clothing design, background, marginalia, kitchen and living room, beautiful sunset, warm led lighting, matte painting, 8 k high definition","349"
"portrai photo of misrori person inspired by  Jan Luyken, Yoji Shinkawa, Noelle Stevenson the providence, matte painting, Daniel Merriam, kodak close, character concept art, ceremonial symbols, ultra wide angle, colorful highlights, Caspar David Friedrich","350"
"photo of misrori person  inspired by  Max Beckmann, Art Frahm, Matti Suuronen, John William Waterhouse, Patrick Caulfield, Annibale Carracci infographic, yohji yamamoto, of sparking 8 abstract, James Paick, glitchcore, Rendered in Octane, Magic the gathering, shot in the photo studio, oni compound artwork, beautiful views, hyperealistic, multiple eyes, rendering by octane, cozy living room","351"
"photo of misrori person  inspired by  Raina Telgemeier, Eric Wallis, Paul Chadeisson, Constantin Brancusi, Harriet Backer, Henry Asencio, Jean-Baptiste Monge, Alan Bean studio quality, high quality, clothing design, ancient indonesia, golden ratio, octane render, Jayison Devadas, Fantasy art, 8 a 3 d outfit, symmetrical eyes, mid century modern, natural soft rim light, Doug Chiang, guerilla group, Noah Bradley","352"
"photo of misrori person  inspired by  Charles Angrand, Ted Wallace, Wayne Barlowe, Gianluca Foli ultra high detail, accents providence, giygas dan art, butterflies, falling stars, kannon glitchcore, external organ systems, portra spell, mouth closed, crepuscular ray, 3d Character, femme fatale, bold shūji, annie leibovitz","353"
"portrai photo of misrori person inspired by  Raymond Briggs, Elsa Beskow, Vincent Van Gogh, Claude Cahun d & d concept art, glass mezzanine level, Character Design, schematics, Armageddon, beach blonde hair, intricate details, colour bloom drone tech, human scales, by james mccarthy, photorealism","354"
"photo of misrori person  inspired by  Karel Appel, Zhang Kechun, Serge Marshennikov, Armand Point, Seb Mckinnon, Emmanuelle Moureaux intricate detail, hyper detailed, ambient occlusion, Concept Art, swirly bokeh, hamburger meat, monster character, style by eddie mendoza, unreal --hd --ar 9:16","355"
"portrai photo of misrori person inspired by  Jeff Wall, Earl Norem, Brian Sum, Annie Swynnerton Krzysztof Maziarz, temple in ruines, studio ghibli, Fashion photo shoot, seamless pattern, by MC Escher, high poly model, earth architecture, 3 5 mm film photography, golden ratio, full body illustration, of very up, pink ribbons, octane render","356"
"portrai photo of misrori person inspired by  Nan Goldin, Alexej von Jawlensky, Arthur Stanley Wilkinson, Jan Van Eyck unreal engine render, studio ghibli, by craig mullins, Matte painting, fantasy character, unreal engine --ar 9:16, jon foster, hiperealistic, intricate abstract, warm led lighting, Deviant-art, mucosae membrane, ultra wide shot, very oni spell, Sharandula","357"
"photo of misrori person  inspired by  Diego Rivera, C. R. W. Nevinson, Bruce Pennington, Hendrick Goltzius, Maginel Wright Enright Barney concept art, outstanding, werable tech, hyper realism --uplight, by android render, precise correct anatomy, lots of windows, person in foreground","358"
"photo of misrori person  inspired by  Matt Bors, Tex Avery, Ed Freeman, Ken Kelly, Emil Ferris inside karol very epcot, 3d printed canopy, defined face, Herbert Bauer, pale skin and dark eyes, hyperrealistic, unreal --hd --ar 9:16, Studio Ghibli, award winning photo, organic dress, intricate artwork, painterly concept art, cinematic lighting","359"
"photo of misrori person  inspired by  Robert Mcginnis, Charles Angrand, David Burdeny, Jeanloup Sieff mouth closed, featured in dezeen, raphael lacoste, 3d printed canopy, facial muscles, futurescape, cinematic light, designed by Aesop, realistic skin texture, james jean","360"
"photo of misrori person  inspired by  Eric Zener, Gianluca Foli, Tan Zhi Hui, Bruce Munro, Steve Argyle, Utagawa Hiroshige person in foreground, Arte Robot, mouth closed, portra spell, chic strapless dress, Concept Art, full body shot, 4K symmetrical portrait, oni compound artwork, intricate artwork, swirly bokeh, symmetrical, highly detailed","361"
"portrai photo of misrori person inspired by  Wangechi Mutu, Giovanni Battista Venanzi, Cliff Chiang, Vivienne Westwood, Juan Gris photo realistic, hyper photorealistic, by james mccarthy, cavelike interiors, smooth render, reptile concept detail, Doug Chiang, photograph, dynamic pose, and CloverWorks","362"
"photo of misrori person  inspired by  Algernon Blackwood, David Lynch, David Bomberg, Bruce Timm glossy material, insane detail, streaks of light, hiperealistic, Garden+factory, exoskeleton, by android render, symmetrical face, measurements","363"
"portrai photo of misrori person inspired by  Christian Dimitrov, Alphonse Mucha, Helmut Newton of character, glitchcore, art station, full character, iridescent wu, photoshopped, radiant eyes, Noah Bradley, Yohji Yamamoto, glitch art, unreal --hd --ar 9:16, epic composition, Greg rutkowski, android jones","364"
"photo of misrori person  inspired by  Anne Dewailly, Frederick McCubbin, Yasuo Kuniyoshi, Alexander Jansson, Paolo Veronese large window, wizard robot, hyperrealistic, kitchen and living room, cyberpunk setting, marc simonetti, Tom Bagshaw, iridescent wu, defined face, 50mm portrait","365"
"photo of misrori person  inspired by  Raphaelle Peale, Alfred Heber Hutty, Les Edwards, Henri De Toulouse Lautrec, Patrick Brown on black canvas, octane skeleton, delightful, studio quality, scientific, of sparking 8 abstract, corona render, looking away, ultrasharp, yohji yamamoto","366"
"photo of misrori person  inspired by  Anne Stokes, Robert Antoine Pinchon, Greg Simkins, Ellen Gallagher person in foreground, jon foster, hyper realism, octane render, colorful highlights, photo-realistic, warm led lighting, in the style of artgerm, ethereal lights, lots of windows, character illustration, 8k resolution, A detailed infographic, peter mohrbacher, natural soft rim light","367"
"portrai photo of misrori person inspired by  Anto Carte, Joe Fenton, Bryan Hitch, Henry Ossawa Tanner, Bill Brandt james jean, and CloverWorks, of character, hypermaximalist, digital art, the library of gems, 68 year old man, night time, clothing concept","368"
"portrai photo of misrori person inspired by  Kris Kuksi, Jhonen Vasquez, Gjon Mili, Roger Dean, Jim Mahfood, George Frederic Watts by james gurney, cinematic epic, Magic the gathering, Character Design, closed visor, fashion study, Edward Tufte, splashes of red, Armageddon, cinematic atmosphere, dynamic pose, d & d wallpaper, dramatic lighting","369"
"portrai photo of misrori person inspired by  Osamu Tezuka, Shaun Tan, Abram Efimovich Arkhipov, Raymond Leech yohji yamamoto, radiant eyes, oversharpened, serious eyes, artstation hq, Mucha Klimt, octane skeleton, the library of gems, mike mignola, hyper realism --uplight, DeviantArt, golden ratio, wimmelbilder, style by eddie mendoza, marco feeling","370"
"photo of misrori person  inspired by  Bill Watterson, Edwin Deakin, Chaïm Soutine, Rene Magritte, René Lalique simplistic, golden hour, photorealistic, exploration, 3 d render beeple, centered in frame, rendering by octane, typography, very inspirational, beautiful views, blood octane glitchcore, ancient scroll diagram, intricate line drawings, the providence, high ceiling","371"
"photo of misrori person  inspired by  Gloria Stoll Karn, Kelly Sue Deconnick, Gil Elvgren, René Lalique, Patrick Brown mike mignola, colour bloom drone tech, Whimsical Art, Errolson Hugh, cyber punk -, organic dress, ultra - detailed, foam bubble translucent","372"
"photo of misrori person  inspired by  Karl Blossfeldt, Sam Bosma, Viviane Sassen, Andrei Markin, Alexey Kurbatov, William Kentridge, Donald Judd, Barry Windsor Smith person in foreground, dreamy ultra wide shot, trending on artstation, d & d wallpaper, wimmelbilder, dramatic masterpiece, mindar mumford. helmet, ultra realistic, global illumination","373"
"photo of misrori person  inspired by  John Currin, Phil Foglio, Ernst Haas, Victoria Crowe, Jessie Willcox Smith, Susan Luo, Ted Wallace alien monster, 3d Character, five fingers, lots of windows, broken mask, 4 fantasy artwork, key insect, photograph","374"
"photo of misrori person  inspired by  Willem van Haecht, Andre Derain, Agnes Lawrence Pelton, Matt Fraction, Aristide Maillol, Saturno Butto, Victor Vasarely, Adrianus Eversen foam bubble translucent, hyper render, d & d concept art, ambient occlusion, hyper realism --uplight, Dan Mumford, sharp focus, by tooth wu, Jackson Pollock","375"
"photo of misrori person  inspired by  Bo Chen, Maximilian Pirner, Konstantin Yuon, Arnold Böcklin, Chaïm Soutine, Etel Adnan, Jeanloup Sieff multiple eyes, Studio Ghibli, portrait close up, beach blonde hair, side profile, character design, jon foster, rim lighting, designed by Aesop, Concept Art, ceremonial symbols","376"
"photo of misrori person  inspired by  Maurice Sendak, Lynda Barry, Barnett Newman, Jim Mahfood, Émile Gallé, Sir James Guthrie, Chesley Bonestell, Agostino Arrivabene the coherent detailed, new media design, concept art, studio quality, glass mezzanine level, colour bloom drone tech, path tracing, fire and smoke, clothing design, Whimsical Art, of very up, kodak close, key realism","377"
